id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
708484204951277649,Modern Apartment Fully furnished,443142406,Maria,Kreis 11,Oerlikon,47.40401,8.54777,Entire home/apt,42,20,0,,,1,113,0,
708698195152144158,"Spacious apartment, walking distance to the City!",9386899,Selina,Kreis 6,Oberstrass,47.38086,8.54678,Entire home/apt,176,2,0,,,1,269,0,
708751312623907086,Brand New Flat in City Center,55435603,Benjamin,Kreis 4,Langstrasse,47.37589,8.52727,Entire home/apt,180,1,0,,,1,336,0,
710106403420087549,Gemütliches Zimmer im beliebten Zürcher Kreis 5,478423904,Fabian Und Anja,Kreis 5,Escher Wyss,47.39405292582402,8.509648104229752,Private room,39,2,0,,,1,104,0,
710215974530421419,Private Clean Flat Zurich Center 1-4pax,431450340,Sophie-Chantal,Kreis 4,Langstrasse,47.37939,8.52756,Entire home/apt,195,1,0,,,2,363,0,
710482149487231910,Lovely private room with private bathroom,478496812,Diana,Kreis 2,Wollishofen,47.33664,8.5305,Private room,61,1,2,2022-09-18,2,1,65,2,
710498681308823129,"First Class Luxury, City, 300m Museum, Breakfast",423791688,Chloe And John,Kreis 1,City,47.3773,8.54066,Entire home/apt,888,1,0,,,9,362,0,
710510229518820128,"Old Town, 500m Lake Zurich, Breakfast, 50m Tram",423791688,Chloe And John,Kreis 1,Rathaus,47.37311,8.54465,Entire home/apt,776,1,0,,,9,363,0,
710555064893667975,1-Bedroom apartement with outdoor space & parking,74607238,Tom,Kreis 3,Sihlfeld,47.3726,8.50206,Entire home/apt,146,7,0,,,1,16,0,
710716613349950675,"Urban Design Suite, 20min Main Train, Lounge, Gym",423791688,Chloe And John,Kreis 9,Altstetten,47.38289,8.49196,Entire home/apt,335,1,0,,,9,361,0,
711137571807626326,"Clean Room, Heart of Langstrasse",431450340,Sophie-Chantal,Kreis 4,Langstrasse,47.37848,8.52602,Entire home/apt,154,1,1,2022-09-18,1,2,357,1,
711612540489892138,Grosse Wohnung mit Balkon im Grüne,26718324,NIcolás,Kreis 2,Leimbach,47.32526,8.51657,Entire home/apt,128,7,0,,,1,317,0,
711946443398819819,1.5 room apartment in Zurich-City (DE-BE45),25291258,Delta Estates,Kreis 3,Sihlfeld,47.37552,8.51494,Entire home/apt,79,7,0,,,25,149,0,
712040722032308791,Large Bedroom in Shared Landscape Architect's Loft,6796649,Sibylle,Kreis 2,Enge,47.3611487,8.5287325,Private room,144,3,0,,,2,14,0,
712109094938671452,Bedroom & own bath in Landscape Architect's Loft,35040535,Daniel,Kreis 2,Enge,47.3611487,8.5287325,Private room,101,2,0,,,1,15,0,
712971189301598006,Premium Master bedroom with private bath,99564155,Joël,Kreis 4,Langstrasse,47.3787,8.53104,Private room,170,7,0,,,1,320,0,
713511997396402095,Appartement in most exclusive area of Zurich,93128142,Jorge,Kreis 1,Hochschulen,47.36447,8.54665,Entire home/apt,114,5,0,,,1,89,0,
714413178951313957,Modern 3 Bd Suite 950m Hauptbahnhof Lindenhofplatz,423791688,Chloe And John,Kreis 4,Langstrasse,47.3778,8.52789,Private room,888,1,0,,,9,365,0,
714720534619829688,Modern 3 Bd Suite 950m Hauptbahnhof Lindenhofplatz,423791688,Chloe And John,Kreis 4,Langstrasse,47.37754,8.52819,Entire home/apt,888,1,0,,,9,365,0,
714887995124837090,private room in Zurich 15 min from city center,156310184,Steven,Kreis 3,Friesenberg,47.368,8.49891,Private room,70,7,0,,,2,330,0,
714909399737816901,Moderne 3-Zimmer-Wohnung an zentraler Lage,37884789,Jessica,Kreis 3,Alt-Wiedikon,47.36549,8.52034,Entire home/apt,125,14,0,,,1,287,0,
714925327269901924,Apartment close to city center,156310184,Steven,Kreis 3,Sihlfeld,47.36898,8.49882,Entire home/apt,88,7,0,,,2,94,0,
714933753485482601,Luxury Chic Zürich Studio 1.8Km Landesmuseum,423791688,Chloe And John,Kreis 5,Escher Wyss,47.38854,8.52251,Entire home/apt,448,1,0,,,9,365,0,
714980616850803304,"Luxury-Apartment w. private e-parking, great view",19785049,Harm,Kreis 2,Wollishofen,47.33996,8.51849,Entire home/apt,163,7,0,,,2,279,0,
715151780445256072,Apartment located in zurich's tourist area,35097163,Yessi,Kreis 3,Friesenberg,47.3585709518582,8.497932851314545,Entire home/apt,209,3,0,,,1,0,0,
715604932071806008,Urban City Room with Balcony,28917055,Niven,Kreis 9,Altstetten,47.38747,8.4897,Private room,119,3,0,,,1,363,0,
715707067193243590,Luxury Modern 1 Bed Studio 900m Messe Zurich,423791688,Chloe And John,Kreis 11,Oerlikon,47.41369,8.54202,Entire home/apt,423,1,0,,,9,365,0,
715717906384137222,Modern Studio Zürich 3.3 km from Bahnhofstrasse,423791688,Chloe And John,Kreis 9,Albisrieden,47.37452,8.49417,Entire home/apt,373,1,0,,,9,365,0,
715852116785265538,Huge 2 Room Flat in Zurich city center/Downtown,420370006,Kamila,Kreis 5,Gewerbeschule,47.38455,8.52884,Entire home/apt,250,1,0,,,14,90,0,
716380258943464821,apartment near Zürich main station and ETH #412,479599044,Adem,Kreis 1,Hochschulen,47.37663,8.54558,Entire home/apt,100,1,1,2022-09-20,1,8,53,1,
716444823779312887,"Günstige Zimmer
In der Stadt Zürich",184862810,Saziye,Kreis 11,Affoltern,47.42186,8.4956,Private room,60,1,2,2022-09-21,2,1,353,2,
716787524998977771,Schöne Wohnung im Zentrum Zürich #411,479599044,Adem,Kreis 1,Rathaus,47.37534,8.54349,Entire home/apt,116,1,1,2022-09-22,1,8,48,1,
716792373237167973,apartment in the city center #410,479599044,Adem,Kreis 1,Rathaus,47.37525,8.54352,Entire home/apt,90,1,0,,,8,38,0,
716799454625784108,Limmatquai Apartment #311,479599044,Adem,Kreis 1,Rathaus,47.37633,8.5442,Entire home/apt,100,1,0,,,8,37,0,
716801931066684447,Central Station Polybahn #310,479599044,Adem,Kreis 1,Rathaus,47.37364,8.54456,Entire home/apt,100,1,1,2022-09-18,1,8,62,1,
717228508245518336,"Wiedikon 3.5 Room w/ Storage, 1 min to Market",434204093,Blueground,Kreis 4,Werd,47.373729,8.521896,Entire home/apt,235,30,0,,,40,329,0,
717292111694830769,Beautiful Zurich city center Studio in Downtown,420370006,Kamila,Kreis 6,Oberstrass,47.38609,8.54835,Entire home/apt,166,1,0,,,14,90,0,
717952931421105203,85m2 Wohnung in Zürich's bester Lage,103327798,Caroline,Kreis 8,Mühlebach,47.36428,8.55318,Entire home/apt,96,1,0,,,1,66,0,
718627994044543213,Lovely Studio Apartment in Zürich,20550826,Alina,Kreis 11,Oerlikon,47.40053,8.54607,Entire home/apt,64,3,0,,,1,273,0,
718800602611673858,Most beautiful view over Zurich,44160144,Marc,Kreis 10,Höngg,47.39797,8.51294,Entire home/apt,136,30,0,,,1,52,0,
718830068578098022,Private Room in great House,119640383,Rayén,Kreis 7,Hirslanden,47.3623,8.56095,Private room,60,1,0,,,6,1,0,
718873462307507242,Schönes Apartment #212,479599044,Adem,Kreis 1,Rathaus,47.37484,8.54505,Entire home/apt,94,1,1,2022-09-22,1,8,52,1,
719623791595784437,Zürich 6min from Main Station Central #211,479599044,Adem,Kreis 1,Rathaus,47.37605,8.54389,Entire home/apt,111,1,0,,,8,76,0,
719870385842422507,Beautiful Apartment Central ETH Train Station #210,479599044,Adem,Kreis 1,Hochschulen,47.37654,8.54381,Entire home/apt,111,1,0,,,8,87,0,
720092458426634563,Amazing/sunny 2BR flat in the city center (West 6),23561865,Tania,Kreis 3,Sihlfeld,47.3723789,8.519819499999999,Entire home/apt,199,2,0,,,20,18,0,
720358942472883751,Cozy apartment with separate office in Zurich,3805272,Thomas,Kreis 2,Wollishofen,47.33822,8.53037,Entire home/apt,95,3,0,,,1,346,0,
720740364683379541,5-Zimmer-Eigentumswohnung im Zentrum von Zürich,22480253,Lauren,Kreis 2,Enge,47.3596228,8.532579499999999,Entire home/apt,341,1,0,,,1,357,0,
720806965395163051,Room in a beautiful old flat,40441813,Linard,Kreis 3,Alt-Wiedikon,47.36724,8.52175,Private room,75,1,0,,,1,341,0,
721009515699681310,1.5 room apartment in Zurich-City (DE-BE48),25291258,Delta Estates,Kreis 4,Hard,47.37586,8.51628,Entire home/apt,79,7,0,,,25,365,0,
19224923,One bedroom apartment with a nice view,21123082,Arthur,Kreis 2,Leimbach,47.31952,8.51405,Entire home/apt,85,12,5,2022-08-20,0.08,1,58,3,
51646800,"Spacious apt w/ sun room, balcony, & home office",19170427,Kate,Kreis 2,Wollishofen,47.30498,8.52836,Entire home/apt,150,5,4,2022-09-17,0.32,1,101,3,
573002324298757312,3.5 rooms apartment with free parking,100757304,Simone,Kreis 12,Hirzenbach,47.39933,8.60974,Entire home/apt,130,15,8,2022-07-31,2.45,6,134,8,
686866135786634837,Nice flat in adliswil near Zürich,153005126,Niky,Kreis 2,Wollishofen,47.3176713,8.5263761,Entire home/apt,110,2,0,,,2,55,0,
5752807,A home away from home2,7832464,Barbara,Kreis 7,Witikon,47.34349,8.59855,Private room,42,1,31,2022-09-22,0.40,2,224,15,
772956,Lovely room close to city & nature,4078579,Regula,Kreis 7,Witikon,47.35981,8.62661,Private room,34,3,69,2022-08-16,0.61,1,280,2,
48651025,1.05 - 30.09. 6-Zimmer Haus  in Pfaffhausen/ ZH,110958483,Reiner,Kreis 7,Witikon,47.36535,8.62571,Entire home/apt,120,152,0,,,1,358,0,
17362786,"""My home is your home""",117306445,Helena Del Pilar,Kreis 2,Wollishofen,47.32259,8.5315,Private room,65,2,165,2022-09-13,2.44,1,112,12,
30150968,Bon et agréable sejour,158218094,Serges Thierry,Kreis 7,Witikon,47.38634,8.62059,Private room,45,14,2,2019-08-26,0.05,1,300,0,
711446670369006172,My cosy living-green & home-office apartment,11127622,Berenice,Kreis 7,Witikon,47.35145,8.64224,Entire home/apt,86,4,0,,,1,255,0,
46426781,"Zimmer mit WC/Dusche + TV, Nähe Flughafen",375622289,Ana,Kreis 12,Hirzenbach,47.40475,8.60858,Private room,110,1,5,2021-06-01,0.24,2,176,0,
46273002,grosszügiges Studio zwischen Flughafen und City,17103505,Sara,Kreis 12,Hirzenbach,47.4156,8.59935,Entire home/apt,103,3,20,2022-09-17,0.93,1,303,12,
579071797380849856,Lovely Two Bedroom Apartment with Pool,3891818,Jacqueline,Kreis 3,Friesenberg,47.3538,8.4861,Entire home/apt,250,2,7,2022-09-19,1.12,2,8,7,
35191997,Oase nahe Zürich und am Fuss des Üetlibergs,2952330,Nadine,Kreis 3,Friesenberg,47.33986,8.48766,Entire home/apt,210,7,7,2021-10-29,0.18,1,265,1,
549654586566377726,"MOOI Apartmenthaus, Basic Apartment Short Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39775,8.46361,Private room,206,1,6,2022-08-28,1.46,8,317,6,
593480415914548048,Black Diamond,436173183,Jusuf,Kreis 8,Weinegg,47.35071,8.58535,Entire home/apt,390,1,4,2022-08-23,0.72,1,357,4,
26538228,Glatthall 25,88282156,Bernard,Kreis 11,Seebach,47.43197,8.56292,Private room,59,1,148,2022-09-19,2.97,7,144,14,
6928976,Zimmer mit Privatbad in Einfamilienhaus,36324173,Barbara,Kreis 2,Wollishofen,47.31451,8.53454,Private room,60,14,55,2022-07-25,0.62,2,93,5,
52295199,Neue und sehr gemütliche 2.5 Zimmerwohnung.,14178848,Sebastian,Kreis 9,Albisrieden,47.36489,8.46071,Entire home/apt,215,7,2,2021-11-30,0.18,1,266,2,
9125366,Zurich - City 2 Rooms lakeside (separate entry),27552357,Ilo,Kreis 2,Wollishofen,47.32909,8.54721,Private room,82,4,14,2022-07-23,0.17,7,358,5,
17150763,Modernes Appartment 15 Minuten ab Zürich City,19758896,Maria,Kreis 2,Wollishofen,47.31845,8.54774,Entire home/apt,60,180,0,,,3,358,0,
569336061975207358,Lovely 3-bedroom Apartment with free parking,10832226,Alban,Kreis 12,Hirzenbach,47.39743,8.61465,Entire home/apt,304,20,0,,,1,365,0,
35632270,Large and airy room in a  beautiful location,27538003,Zaahi,Kreis 10,Höngg,47.40965,8.45837,Private room,65,3,8,2019-08-29,0.20,2,332,0,
563427480870609171,"MOOI Apartmenthaus, Superior Apartment Short Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39652,8.46353,Private room,256,1,0,,,8,304,0,
559998607851389597,"MOOI Apartmenthaus, Residence Apartment Mid Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39826,8.46496,Private room,209,7,0,,,8,332,0,
568632763341961904,"MOOI Apartmenthaus, Comfort Apartment Mid Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39716,8.464499,Private room,153,7,1,2022-08-15,0.75,8,309,1,
568616051002335865,"MOOI Apartmenthaus, Superior Apartment Mid Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39716,8.464499,Private room,170,7,0,,,8,304,0,
32888945,"Business Apartment, möbl., 15 Min ab Zürich City",19758896,Maria,Kreis 2,Wollishofen,47.31966,8.54835,Entire home/apt,60,186,0,,,3,365,0,
3836241,Calm flat 15 min of Zürich-City,19758896,Maria,Kreis 2,Wollishofen,47.31897,8.54896,Entire home/apt,60,90,1,2014-11-01,0.01,3,266,0,
28949623,good Atmosphere near City and Nature,90048549,Timon,Kreis 7,Witikon,47.36576,8.62073,Entire home/apt,130,2,18,2020-03-01,0.38,1,327,0,
51277476,"Beautiful lake view apartment right outside Zurich, 2 min to the lake",6408093,Oksana,Kreis 8,Weinegg,47.33458,8.57206,Entire home/apt,222,6,2,2022-09-03,0.27,1,24,2,
43738039,Villa with Pool in Zürich,79176682,Nadine,Kreis 7,Witikon,47.33475,8.61055,Entire home/apt,800,14,0,,,1,253,0,
46308688,Zentral sonnig praktisch,214858727,Susanna,Kreis 9,Altstetten,47.40034,8.45277,Private room,37,2,66,2022-09-16,3.16,1,174,40,
38196285,Business Apartment Sihlhof,23706216,Stephan,Kreis 2,Wollishofen,47.32235,8.52266,Entire home/apt,69,21,3,2022-08-23,0.14,2,241,1,
711260851286098292,Grüne Oase in der Nähe von Zürich City,64081702,Carmen,Kreis 11,Affoltern,47.45156,8.5272,Private room,48,1,0,,,1,243,0,
19369749,"Wohlfühloase CreatiFo & prosperity ""Joy""",116681364,Claudia,Kreis 12,Hirzenbach,47.3978,8.60776,Private room,60,30,23,2021-08-17,0.37,3,234,0,
19922991,3.5 room apartment in Zollikerberg (WA-19),25291258,Delta Estates,Kreis 7,Witikon,47.3443,8.59348,Entire home/apt,140,7,12,2022-07-03,0.22,25,117,3,
666466628766429650,Nice double room near Zurich Center inAdliswil,153005126,Niky,Kreis 2,Wollishofen,47.3176713,8.5263761,Private room,80,2,7,2022-09-18,4.47,2,263,7,
9125348,Great lakeview small near the lake,27552357,Ilo,Kreis 2,Wollishofen,47.32894,8.54742,Private room,50,20,34,2022-04-16,0.43,7,320,3,
20086919,very bright and beautiful white apartment!,672164,Roger,Kreis 9,Albisrieden,47.35913,8.44804,Private room,80,4,0,,,1,88,0,
1462828,A home away from home1,7832464,Barbara,Kreis 7,Witikon,47.34275,8.59805,Private room,42,1,98,2022-09-18,0.91,2,164,11,
49472875,Der Wilde Kaiser Beisl 2.0,399007782,Fam,Kreis 7,Witikon,47.33466,8.62057,Private room,139,1,7,2022-07-31,0.47,1,54,5,
53692117,Gemütliches Zimmer,303884399,Jessica,Kreis 7,Witikon,47.3495,8.59904,Private room,70,3,1,2022-01-31,0.13,1,290,1,
22520916,"Quiet, Large Room 15min From City Center",7314376,Noemi,Kreis 8,Weinegg,47.33166,8.58151,Private room,62,3,23,2022-09-01,0.43,1,51,15,
36345228,Cozy family house to explore Zurich and nature,272720116,Jenny,Kreis 2,Leimbach,47.30408,8.51976,Entire home/apt,320,6,3,2022-07-30,0.09,1,347,1,
44876430,2. Double room in very quiet & cosy villa,345562091,Patrizio,Kreis 7,Witikon,47.38712,8.62216,Private room,70,1,20,2022-08-25,0.86,1,353,15,
189891,Unique apartment in prime location,803942,H  I Jaf,Kreis 7,Witikon,47.35041,8.5963,Private room,66,2,47,2021-08-12,0.37,1,113,0,
684730113945481685,Beautiful private room with bathroom near Zurich,81763430,Sebastian,Kreis 7,Witikon,47.35132,8.64197,Private room,57,3,0,,,1,352,0,
18815382,Charming suite with spacious private bathroom,109327286,Chantal,Kreis 9,Altstetten,47.37502,8.44802,Private room,87,7,78,2022-08-18,1.23,2,277,19,
21216071,Modern Loft close to Zurich,149926196,Ray,Kreis 2,Wollishofen,47.30557,8.52842,Entire home/apt,155,3,5,2021-04-10,0.08,1,240,0,
38985872,Elegant 3.5 rooms furnished apartment @Adliswil,151693991,Sinha‘S Swiss,Kreis 2,Leimbach,47.30427,8.52297,Entire home/apt,1000,1,0,,,18,216,0,
15081356,Zimmer -  Mindestmietdauer 1 Monat,19768753,Rolf,Kreis 2,Wollishofen,47.3262,8.54537,Private room,75,30,1,2018-07-20,0.02,2,362,0,
47469234,Luxus Zimmer mit eigenem Badzimmer,310723043,Ümit,Kreis 11,Affoltern,47.43786,8.4698,Private room,59,3,4,2022-07-08,0.82,1,59,4,
30115590,"Zentral, ruhig, helle Wohnung in Zumikon",10962765,Anya,Kreis 7,Witikon,47.33397,8.62159,Entire home/apt,110,4,0,,,1,114,0,
25257515,Studio in Stadtnähe mit guter Verkehrsanbindung,20633110,Elena,Kreis 2,Leimbach,47.32118,8.5178,Entire home/apt,101,2,128,2022-08-17,2.43,1,322,16,
43314882,"A Simple, Quiet and Very Clean Space",17358281,Ade,Kreis 12,Hirzenbach,47.40085,8.6157,Private room,67,1,1,2020-08-03,0.04,1,365,0,
712408536470699824,Apartamento junto al aeropuerto y la ciudad,23587617,Lourdes,Kreis 11,Seebach,47.4490928,8.535572799999999,Entire home/apt,268,7,0,,,2,357,0,
651121510455006402,Nahe Flughafen Zürich. Hell und Sauber,3042265,Andrina,Kreis 11,Affoltern,47.44713,8.53048,Entire home/apt,215,6,1,2022-08-14,0.73,1,364,1,
43034782,SuitenZimmer (HCOM)/Hotelservice/Loftkitchen,36547848,Thessoni Hotels Zürich,Kreis 11,Affoltern,47.43779,8.4743,Private room,85,29,0,,,6,326,0,
609831345413500216,Room with en suite bathroom and separate entrance,276766384,Klaudia,Kreis 2,Leimbach,47.3222,8.51835,Private room,71,2,6,2022-09-16,4.19,1,140,6,
36613517,Vineyard Retreat ★ Luxury APT / garden & lake view,23691961,Martin,Kreis 2,Wollishofen,47.319813,8.54149,Entire home/apt,264,2,14,2022-08-02,0.37,1,34,13,
46729194,Beautiful 2 Story Roof Apartment,363199,Beay,Kreis 9,Altstetten,47.40575,8.4598,Entire home/apt,100,5,3,2022-08-20,0.14,2,12,2,
573046595996794084,4.5 rooms flat in calm neighbourhood with parking,100757304,Simone,Kreis 12,Hirzenbach,47.39762,8.60964,Entire home/apt,181,1,38,2022-09-05,6.67,6,147,38,
716759470720403885,Habitación junto al centro y el aeropuerto,105225758,Ángel Ignacio/ Lourdes,Kreis 11,Seebach,47.4490928,8.535572799999999,Private room,158,1,0,,,1,365,0,
41173011,homeAPARMENT 33-39m2 with in room kitchen,36547848,Thessoni Hotels Zürich,Kreis 11,Affoltern,47.43832,8.47372,Private room,80,29,2,2020-05-31,0.06,6,326,0,
23017564,"homeCOMFORT-STUDIO 30m2, shared Kitchen",36547848,Thessoni Hotels Zürich,Kreis 11,Affoltern,47.43832,8.47372,Private room,70,29,1,2019-10-27,0.03,6,326,0,
3866229,Zimmer - Mindestmietdauer 1 Monat,19768753,Rolf,Kreis 2,Wollishofen,47.32683,8.54677,Private room,75,30,5,2016-12-24,0.06,2,365,0,
54376313,K - Superior Apartment Schlieren,23706216,Stephan,Kreis 9,Altstetten,47.39835,8.45664,Entire home/apt,75,28,0,,,2,300,0,
14589066,Garden Apartment near Balgrist / Hirslanden Clinic,90459287,Laurie,Kreis 8,Weinegg,47.34659,8.57796,Entire home/apt,126,1,20,2019-07-24,0.27,1,357,0,
7906188,Newly renovated mini-studio w. separate entrance,41690175,Isabell,Kreis 7,Witikon,47.35295,8.64305,Private room,66,2,96,2022-09-09,1.20,2,149,24,
6970468,Thessoni home - Longstay or short stay,36547848,Thessoni Hotels Zürich,Kreis 11,Affoltern,47.43814,8.47356,Private room,221,29,18,2020-03-01,0.22,6,25,0,
47949162,"❤️Zentrumsnah,voll ausgestattetes Studio, gemütlich",374543515,Agnes,Kreis 12,Hirzenbach,47.41152,8.6099,Entire home/apt,85,7,13,2022-05-31,0.66,1,296,4,
42951045,"Apartement 35-40m2 with kitchenette, Special Promo",36547848,Thessoni Hotels Zürich,Kreis 11,Affoltern,47.43735,8.47475,Private room,242,29,0,,,6,25,0,
42740519,New and modern apartement next to railway station,62114139,Kätlin,Kreis 2,Wollishofen,47.32103,8.52166,Entire home/apt,79,2,24,2022-08-18,0.97,1,230,11,
573054545001981034,2 rooms flat with balcony and parking,100757304,Simone,Kreis 12,Hirzenbach,47.3997,8.60889,Entire home/apt,88,10,6,2022-09-06,1.73,6,113,6,
648454611292196726,Beautifully renovated apartment in an old barn.,272545125,Jerome,Kreis 7,Witikon,47.3480813,8.603186299999999,Entire home/apt,250,3,1,2022-07-28,0.52,1,311,1,
44196913,Modern Flat 10 minutes from Zürich center,5156192,Johann,Kreis 9,Altstetten,47.40054,8.44877,Entire home/apt,70,3,0,,,1,235,0,
51983092,Grosse helle 2.5 ZimmerWohnung,64963323,David,Kreis 9,Altstetten,47.3964,8.44215,Entire home/apt,77,5,2,2022-05-19,0.18,1,114,2,
715856857464556472,3.5 Zimmer Wohnung nahe Zürich - Vollausstattung,365279253,Felix,Kreis 2,Wollishofen,47.32328,8.52946,Entire home/apt,200,4,0,,,1,38,0,
5318463,Separate Entry close to the lake and the city,27552357,Ilo,Kreis 2,Wollishofen,47.32945,8.54709,Private room,63,15,25,2022-06-07,0.29,7,265,2,
668409974302691253,Spacious & calm Zürich apartment for two,25539514,Anaïs,Kreis 8,Weinegg,47.33694,8.5736,Entire home/apt,110,3,1,2022-08-23,0.94,1,156,1,
41237925,Urban Bohemia with a view near Zurich,177637675,Irene,Kreis 12,Hirzenbach,47.4051,8.60442,Entire home/apt,174,2,4,2022-09-21,1.46,1,23,4,
46547836,Zurich 1. floor near the lake own entry.,27552357,Ilo,Kreis 2,Wollishofen,47.32904,8.54604,Private room,63,10,7,2022-08-31,0.32,7,358,3,
636144597708975792,Schöne Apartment mit in der nähe vom Flughafen,360354368,Carlos Javier,Kreis 11,Seebach,47.43689,8.56699,Entire home/apt,104,1,24,2022-09-18,6.26,1,158,24,
36872893,Spacious double bedroom in a charming apartment,27538003,Zaahi,Kreis 10,Höngg,47.41197,8.45583,Private room,60,90,2,2019-07-31,0.05,2,213,0,
19822065,3.5 room apartment in Zurich-Wallisellen (FR-32),25291258,Delta Estates,Kreis 12,Schwamendingen-Mitte,47.41616,8.58385,Entire home/apt,118,7,13,2022-08-01,0.23,25,150,2,
628005147886662041,Lovely 3 bedroom rental unit with garden and pool,33423639,Ruben,Kreis 7,Hottingen,47.38407,8.59257,Entire home/apt,200,10,0,,,1,357,0,
663809788973720531,"Bed&Bath, 4min walk to Train, 15min Train to Centr",212220480,Felix,Kreis 2,Wollishofen,47.31257,8.52897,Private room,49,6,2,2022-09-17,1.50,1,293,2,
564339081362907964,Nice doubel room to let in adliswil zh,331270942,Ana,Kreis 2,Wollishofen,47.311516,8.525748,Private room,75,5,8,2022-09-09,1.51,2,29,8,
19245235,2room flat near City of Zurich/Switzerland,130255390,Denise,Kreis 10,Höngg,47.41136,8.45584,Entire home/apt,48,60,3,2019-04-30,0.05,1,273,0,
14833067,RELOC Luxurious apartment with 2 bedrooms,46465899,"RELOC Serviced Apartments, Zurich",Kreis 12,Schwamendingen-Mitte,47.41446,8.59017,Entire home/apt,220,7,2,2019-08-04,0.03,19,127,0,
34101906,"Luxury 2 Bedrooms Apt. 85m², 16mins from center",23772370,Umer,Kreis 11,Seebach,47.4327,8.56421,Entire home/apt,152,3,181,2022-09-02,4.41,1,104,41,
26299033,Studio mit Nasszelle für bis zu 2 Personen,172465673,Moravka,Kreis 7,Hottingen,47.38046,8.59533,Private room,59,1,42,2022-08-18,0.81,2,18,14,
692254512419185013,Agradable adosado en Schlieren,473284603,Borotti,Kreis 9,Altstetten,47.39508150944982,8.46870917826891,Private room,50,1,0,,,1,352,0,
39827701,Passar o outono na Suiça sentindo-se em casa!!,262757397,Tânia,Kreis 11,Seebach,47.44674,8.53762,Entire home/apt,200,15,0,,,1,90,0,
658502443640094902,Room with balcony near airport and city,464970757,Sonja Franziska,Kreis 11,Seebach,47.4368855,8.564032599999999,Private room,50,2,5,2022-07-27,1.85,1,32,5,
17915484,Glatthall 22,88282156,Bernard,Kreis 11,Seebach,47.43189,8.56301,Private room,59,1,459,2022-09-21,6.89,7,142,49,
568177038564815437,Lovely 1-bedroom rental with a hot tub and rooftop,446383397,Reza,Kreis 12,Hirzenbach,47.39477,8.59878,Private room,39,3,6,2022-05-12,1.02,1,134,6,
632538449166663278,Moderne Wohnung mit Terrasse,460370958,Marina,Kreis 12,Hirzenbach,47.410851,8.595868,Private room,83,1,7,2022-08-19,1.83,1,145,7,
6366876,Feel at home,145239,Jean,Kreis 12,Schwamendingen-Mitte,47.41579,8.58613,Private room,36,1,74,2020-02-02,1.46,3,24,0,
44431497,"Spacious Modern Detached house, 22min to ZH Centre",1194590,Simon,Kreis 12,Hirzenbach,47.41027,8.60285,Entire home/apt,496,4,10,2022-09-19,0.67,1,176,8,
646957763567135073,Glatthall Premium 18,88282156,Bernard,Kreis 11,Seebach,47.43065,8.56193,Private room,58,1,3,2022-08-28,1.00,7,291,3,
18023314,Glatthall 24,88282156,Bernard,Kreis 11,Seebach,47.43189,8.56301,Private room,50,1,209,2022-07-16,3.14,7,108,13,
43200807,Private room in new spacious apartment building,1122014,Michael,Kreis 11,Seebach,47.41981,8.55709,Private room,124,1,38,2022-09-08,1.38,2,3,30,
17548351,Loft 60 m2,11153395,Ellen,Kreis 7,Hottingen,47.38343,8.59945,Private room,45,2,5,2019-09-05,0.08,1,0,0,
19279182,Studio in Design Hotel,46465899,"RELOC Serviced Apartments, Zurich",Kreis 12,Schwamendingen-Mitte,47.41506,8.58919,Private room,161,7,4,2021-03-03,0.06,19,84,0,
626695070808473715,"Modern, minimalist home, excellent location",89568891,Mohammad,Kreis 11,Seebach,47.42207,8.56147,Private room,95,1,8,2022-09-13,3.29,1,113,8,
716179887947785754,Modern Chic Studio Kitchen Gym 550m Adent Oerlikon,423791688,Chloe And John,Kreis 11,Seebach,47.42232,8.55872,Entire home/apt,861,1,0,,,9,365,0,
554834098004110664,Lavish 3.5 rooms furnnished apartment @Glattbrugg ,151693991,Sinha‘S Swiss,Kreis 11,Seebach,47.42806,8.56235,Entire home/apt,1000,1,0,,,18,145,0,
45963008,JOYN Zurich - Category Studio (1-27 nights),371887280,Team JOYN Zurich,Kreis 11,Seebach,47.42226,8.55825,Private room,291,1,0,,,5,0,0,
42727807,Longstay studio at design Hotel MyWay,46465899,"RELOC Serviced Apartments, Zurich",Kreis 12,Schwamendingen-Mitte,47.41494,8.58923,Private room,130,14,0,,,19,100,0,
554122549468766185,Unique 4.5 rooms furnished apartment @Wallisellen,151693991,Sinha‘S Swiss,Kreis 12,Schwamendingen-Mitte,47.4174,8.58774,Entire home/apt,1000,1,0,,,18,206,0,
4577578,"1-bedroom apartment, Eggstrasse",17484617,Marie,Kreis 10,Höngg,47.40722,8.47386,Entire home/apt,155,30,3,2022-07-06,0.38,24,322,3,
30386979,Relax please and enjoy your time,145239,Jean,Kreis 12,Schwamendingen-Mitte,47.4162,8.58635,Private room,36,1,175,2020-03-19,3.82,3,24,0,
