id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
565194134994392014,Lovely 2.5 room apartment in the heart of Zurich,185009114,Chantelle,Kreis 7,Witikon,47.3567,8.59689,Entire home/apt,120,30,0,,,1,112,0,
566305751073543970,Chic top-floor apartment in vibrant Zurich,5248440,Deborah,Kreis 5,Gewerbeschule,47.38051,8.53642,Entire home/apt,187,6,4,2022-05-01,1.15,1,9,4,
566426383741128740,THE CITY VIEWS IFY APARTMENT IN ZURICH-OERLIKON,432707854,Jack,Kreis 11,Oerlikon,47.4107,8.53974,Entire home/apt,98,3,1,2022-03-23,0.32,2,299,1,
567088866826568720,Lovely room for 2 in the heart of Zürich,35501606,Lukas,Kreis 4,Langstrasse,47.37512,8.5288,Private room,75,2,6,2022-04-25,1.53,1,0,6,
567356657811110556,L'Alma,371008290,Sonia,Kreis 6,Unterstrass,47.395199,8.545024,Entire home/apt,97,1,18,2022-06-12,4.66,5,113,18,
567386344857471286,Casa Helvetia - São Paulo Suite,34192304,Benjamin,Kreis 4,Langstrasse,47.37719,8.52708,Private room,148,5,1,2022-04-03,0.36,3,37,1,
567407316621376533,Casa Helvetia,34192304,Benjamin,Kreis 4,Langstrasse,47.376286,8.526173,Entire home/apt,339,5,0,,,3,168,0,
567949409358052464,Wohnen am Römerhof ARMONIA,336827675,Tiziana,Kreis 7,Hottingen,47.36932,8.56326,Entire home/apt,167,3,0,,,14,266,0,
567993118012044130,Charming & bright apartment in the heart of Zurich,4722033,Cesare,Kreis 3,Alt-Wiedikon,47.36274,8.52267,Entire home/apt,192,2,10,2022-06-19,2.80,1,108,10,
568060955741626986,Wohnen am Römerhof ARTEMIDE,336827675,Tiziana,Kreis 7,Hottingen,47.36803,8.56337,Entire home/apt,155,3,2,2022-06-04,0.94,14,263,2,
568707206326908466,Himmel über Zürich,2942097,Felicitas,Kreis 6,Oberstrass,47.38293,8.54974,Entire home/apt,115,7,0,,,1,51,0,
569385070028558835,Nice and big 1BR flat in the city center (West5),23561865,Tania,Kreis 3,Sihlfeld,47.37236,8.519851,Entire home/apt,159,2,7,2022-06-03,1.91,27,19,7,
570224029309256331,"North Zürichberg, Nice room in a residential area",56490990,Ellie,Kreis 7,Hottingen,47.38169,8.59149,Private room,72,3,0,,,1,355,0,
570347810853273039,Cozy studio in Zurich old town.,5939421,Maryna,Kreis 1,Rathaus,47.36968,8.54658,Entire home/apt,95,7,2,2022-04-02,0.62,2,314,2,
572963556507335567,Street Parade Heaven for 8 - 10 People,9611828,Daniela,Kreis 9,Altstetten,47.39976,8.48344,Entire home/apt,500,2,0,,,1,277,0,
573085193735416886,Privatzimmer in charmanter Wohnung in Seenähe,28403097,Alicia,Kreis 2,Enge,47.35813,8.5277,Private room,70,3,4,2022-06-23,1.17,1,9,4,
573788051131913257,A beautiful 80m2 modern LOFT apartment,17185042,Lisa,Kreis 4,Hard,47.38202,8.50675,Entire home/apt,120,90,0,,,1,0,0,
573892075149063706,Bijou with a view close to city centre and ETH,46763838,Martin,Kreis 10,Höngg,47.40434,8.50354,Entire home/apt,220,3,11,2022-06-23,3.20,2,326,11,
573926080399418635,"Central apartment, private bath, flat to yourself",4035250,Silvana,Kreis 4,Werd,47.37231,8.52879,Private room,90,30,0,,,1,337,0,
573940938280720551,Very central and very quiet,9108753,Milenko,Kreis 5,Gewerbeschule,47.38625,8.52883,Private room,71,1,13,2022-06-24,4.59,2,324,13,
574255825186843053,1-bedroom with patio and garden,29735064,Marie Jeanne,Kreis 2,Wollishofen,47.33686,8.53464,Private room,500,1,0,,,1,0,0,
576558264235546348,Cool & Stylish Urban Living at Oerlikon Station,1348435,Rafa,Kreis 11,Oerlikon,47.41192,8.54394,Entire home/apt,135,3,5,2022-05-29,1.44,7,358,5,
576672116515582703,Luxury Zurich Residence with private gym,38669185,Amelie,Kreis 7,Witikon,47.36035,8.59106,Entire home/apt,150,3,0,,,2,307,0,
576697377128619584,"Private Room, located in quiet area",38669185,Amelie,Kreis 7,Witikon,47.36078,8.59107,Private room,70,1,2,2022-05-23,0.77,2,330,2,
576745986485906233,Kleines Bijoux mit Dachterrasse im Trendviertel,49014599,Ralph,Kreis 3,Sihlfeld,47.37429,8.517,Entire home/apt,120,4,1,2022-04-07,0.38,1,129,1,
576748573947061504,Ein Privatzimmer in einer Panorama Wohnung.,380821841,Artur,Kreis 7,Witikon,47.35986,8.58339,Private room,148,1,0,,,1,365,0,
576882718670997668,Lovely and cozy apartment in Zurich,4726161,Roberta,Kreis 3,Sihlfeld,47.37031,8.52014,Entire home/apt,144,3,7,2022-06-06,2.76,1,93,7,
578001105444473594,"Hip Oerlikon 2.5 Room w/ Storage, 2 mins to...",434204093,Blueground,Kreis 11,Oerlikon,47.4072565,8.5514417,Entire home/apt,156,30,0,,,35,347,0,
578185448649835344,Schöne und grosse 2.5 Zimmer im urbanen Zürich,160102,Guri,Kreis 4,Hard,47.38121,8.50666,Entire home/apt,180,28,0,,,1,8,0,
578994657601085862,Sylvia`s  Spacious Apartment in Zurich City,337594479,Samson,Kreis 3,Sihlfeld,47.37315,8.51369,Entire home/apt,112,2,18,2022-06-24,5.51,1,319,18,
579027196800062224,Room with privat Bath  15min. from Mainstation.,15022767,Melanie,Kreis 4,Langstrasse,47.38079,8.52774,Private room,117,1,19,2022-06-22,5.48,1,237,19,
580040092966431144,Fantastic loft in the trendy Puls5 complex !,13989108,Touch,Kreis 5,Escher Wyss,47.39114,8.51604,Entire home/apt,236,10,1,2022-05-15,0.73,1,347,1,
580202299755856113,Wohnen am Römerhof ZEUS,336827675,Tiziana,Kreis 7,Hottingen,47.36826,8.56179,Entire home/apt,110,3,0,,,14,343,0,
580837638095009670,Lovely Loft Studio with 2 King Size Beds in Zurich,190595511,Gilles,Kreis 5,Gewerbeschule,47.38695,8.52809,Entire home/apt,135,2,17,2022-06-20,6.46,1,9,17,
581637004365873482,Lovely apartment in the center of Zurich,300396105,Rizwan,Kreis 4,Langstrasse,47.37609,8.52653,Entire home/apt,150,21,0,,,1,196,0,
583015218437056036,"Two cosy bedrooms, quiet and cental",67421613,Jung Soo,Kreis 11,Oerlikon,47.40881,8.55352,Private room,44,1,9,2022-05-25,3.14,3,12,9,
584516280910117359,Stylish and sexy house 2 minute walk from the lake,13772621,Jonny,Kreis 8,Mühlebach,47.34855,8.56391,Entire home/apt,238,1,8,2022-06-11,2.89,1,171,8,
585410970696976148,"Stadt Zürich-Zentrale, sonnige und moderne Wohnung",44656762,Wibke Und Stefan,Kreis 5,Escher Wyss,47.38704,8.51271,Entire home/apt,83,90,0,,,1,116,0,
585431388631066876,Schönes Apartment direkt am Züriberg und am See,14079442,Johannes,Kreis 7,Hottingen,47.36573,8.55891,Entire home/apt,99,6,3,2022-05-30,1.36,1,0,3,
587017836440211089,Steps from Lake Zurich  ⭐️ Large Balcony & Central,24386671,Hilary,Kreis 8,Seefeld,47.360241,8.54922,Entire home/apt,161,2,4,2022-06-07,2.31,1,18,4,
588117918150368861,Loft apartment by Lake Zürich,74718669,Carena,Kreis 8,Seefeld,47.35843,8.55184,Private room,100,1,0,,,2,94,0,
588128684706819722,Central big cozy loft-4 min walk to lake Zürich,74718669,Carena,Kreis 8,Seefeld,47.35983,8.55219,Entire home/apt,464,1,2,2022-06-01,1.50,2,211,2,
588419588030986851,1-bedroom rental unit in Zurich,56582364,Janine,Kreis 9,Altstetten,47.38684,8.49494,Private room,53,60,0,,,1,202,0,
589068098936647987,Lightful & cozy loft in Zurich,41809244,Pietro,Kreis 6,Unterstrass,47.39057,8.53876,Entire home/apt,189,2,4,2022-06-19,2.50,1,67,4,
590431875461610408,Fully refurbished studio in Zurich city center,420370006,Kamila,Kreis 2,Enge,47.35994,8.53151,Entire home/apt,201,1,7,2022-06-07,4.67,10,110,7,
590568458431108696,Gemütliche Wohnung in Zürich/ Netflix/ Terrasse,348327394,Saschja,Kreis 6,Oberstrass,47.39384,8.54653,Entire home/apt,124,3,14,2022-06-21,6.18,2,38,14,
590995377409304753,Wonderful studio in Bellevue Zurich,107649824,Laurent,Kreis 7,Hottingen,47.36716,8.55286,Entire home/apt,150,7,1,2022-06-14,1,1,329,1,
592610693256182771,*Die wilde Hilda* Appartement im lebhaften Kreis 4,93594165,Marianne,Kreis 4,Hard,47.376202,8.516135,Entire home/apt,122,1,5,2022-06-23,4.17,1,157,5,
593783794949712759,Charming & spacious flat in central Zurich,12788578,Christine,Kreis 7,Hottingen,47.36659,8.55453,Entire home/apt,145,2,2,2022-04-24,0.88,1,145,2,
593882578574856038,Room in George's funky house.,15214180,George,Kreis 4,Hard,47.37602,8.51637,Private room,66,3,2,2022-05-02,0.95,1,0,2,
595464579612245095,"Boutique apartment, quite but well connected next to park, restaurants & public transport (Drzg8_Apt 6_3)",1229459,Novac,Kreis 7,Hirslanden,47.36168,8.5609,Entire home/apt,231,2,13,2022-06-07,5.42,12,269,13,
596120655858111910,Schönes Zimmer mit Wohnungsbenützung,452356390,Yvette,Kreis 8,Seefeld,47.355,8.55495,Private room,100,1,5,2022-06-19,2.00,1,67,5,
596242884858827659,Exclusive apartment in prestigious building,65543470,Jon,Kreis 5,Escher Wyss,47.391113,8.519932,Entire home/apt,650,3,1,2022-05-02,0.56,1,0,1,
596993509818384268,Helle Wohnung im hippen Kreis 5,7030232,Janna,Kreis 5,Gewerbeschule,47.38701,8.52444,Entire home/apt,280,4,0,,,2,2,0,
597038053330313281,Your room in the best neighborhood,3387193,Dorothea,Kreis 6,Oberstrass,47.38656,8.54468,Private room,81,2,5,2022-06-23,5,2,6,5,
597113967696802812,Lovely room in a shared apartment.,14423615,Martin,Kreis 10,Höngg,47.40842,8.49197,Private room,81,1,5,2022-06-19,5,1,53,5,
598468675153452910,Apartment with Rooftop terrace in the city center,21118064,Val,Kreis 4,Langstrasse,47.37588,8.53011,Entire home/apt,120,4,3,2022-05-22,1.36,1,0,3,
598510790872486016,Cosy & Chic Boutique Studio at Kunsthaus/ Bellevue,1348435,Rafa,Kreis 7,Hottingen,47.36928,8.55332,Entire home/apt,143,3,0,,,7,296,0,
598931740619134845,Charming 1-bedroom in a villa,26163155,Fiede,Kreis 7,Hirslanden,47.36299,8.5698,Entire home/apt,350,3,0,,,1,357,0,
599045269410451379,"Sunny Leimbach 3.5 Room w/ Storage & W/D, 2...",434204093,Blueground,Kreis 2,Wollishofen,47.33942039999999,8.518288199999999,Entire home/apt,243,30,0,,,35,267,0,
599234527069308328,Cozy City Center Full Flat: Zurich,48651315,Manon,Kreis 6,Oberstrass,47.3791,8.54768,Entire home/apt,125,2,0,,,1,0,0,
599609062368738052,Einzigartiges SwissStyle Hotel an ruhiger Citylage,249607672,Swiss Night,Kreis 7,Hottingen,47.37048,8.55188,Private room,567,1,1,2022-06-06,1,2,351,1,
599698818929877376,"Appartement charpente, avec balcon sur le toît",37976286,Sarah,Kreis 11,Oerlikon,47.40423,8.55352,Entire home/apt,120,2,0,,,2,218,0,
599974705648567963,"Beautiful small Apartment "" El silencio""",371008290,Sonia,Kreis 4,Hard,47.380001,8.507076,Entire home/apt,76,1,16,2022-06-22,8.00,5,96,16,
601071894403005782,"Helle, sonnige Wohnung mit Balkon",11601417,Fabienne,Kreis 6,Unterstrass,47.38961,8.53965,Entire home/apt,140,5,1,2022-06-22,1,1,15,1,
601274892905944657,Schönes Zimmer mit Bilderbuchaussicht,2892137,Irene,Kreis 5,Gewerbeschule,47.38475,8.52959,Private room,133,1,4,2022-06-22,1.76,2,350,4,
601820637000876851,Wohnung zwischen Zürich Stadtzentrum und Flughafen,453567330,Waheed,Kreis 11,Seebach,47.42868,8.54759,Entire home/apt,115,2,6,2022-06-20,2.65,1,111,6,
601972965810202783,Beautiful Apartment in the heart of Zurich City,260625508,Ana,Kreis 5,Gewerbeschule,47.3813,8.53645,Private room,126,2,4,2022-06-09,2.22,1,30,4,
602777194891984917,Peaceful and Rare in the center of Zurich.Heavenly,443850095,Pearl,Kreis 2,Enge,47.35569,8.52945,Private room,150,1,3,2022-06-12,1.73,1,363,3,
603312145820785542,Cute privat bedroom in Zürich city,12083224,Janine,Kreis 9,Albisrieden,47.36995,8.49221,Private room,60,1,2,2022-06-19,1.67,1,356,2,
603366244501423524,Lovely Mühlebach 2.5 Room 2 mins walk to...,434204093,Blueground,Kreis 8,Weinegg,47.36151479999999,8.560155500000002,Entire home/apt,236,30,0,,,35,207,0,
604057800222565769,"Tasteful Altstetten 4 Room, 2 mins walk to...",434204093,Blueground,Kreis 9,Altstetten,47.38531769999999,8.4938127,Entire home/apt,185,30,0,,,35,326,0,
604075194370261310,Clean Lovely Studio in Trendy Location Zürich,6102259,Giada Maria,Kreis 4,Hard,47.37618,8.51508,Entire home/apt,80,3,1,2022-06-03,1,1,244,1,
604183026129531659,*SPACIOUS AND COSY APARTMENT IN THE HEART OF ZURICH WITH A NICE VIEW*,1229459,Novac,Kreis 6,Oberstrass,47.37932,8.54558,Entire home/apt,197,2,4,2022-06-15,1.74,12,49,4,
604229077653862961,*SPACIOUS AND COSY APARTMENT IN THE HEART OF ZURICH* / *9 MIN AWAY FORM ZURICH MAIN STATION*,1229459,Novac,Kreis 6,Oberstrass,47.37976,8.54689,Entire home/apt,197,2,10,2022-06-20,4.84,12,53,10,
604759018250853654,Charming flat overlooking the Lake of Zürich 2,32747232,One World Home GmbH,Kreis 2,Wollishofen,47.341545,8.536673,Entire home/apt,286,3,0,,,2,4,0,
604791667764708746,Cosy & comfy flat in green,327997,Elisaveta Maria,Kreis 12,Schwamendingen-Mitte,47.40777,8.5683,Entire home/apt,80,2,1,2022-05-19,0.81,1,26,1,
605348026859680346,large room in cozy apartment at beautiful Idaplatz,1605276,Pauline,Kreis 3,Sihlfeld,47.37385,8.51489,Private room,60,5,0,,,1,96,0,
606168163054038367,Bronze,355760158,Raphael Jans,Kreis 3,Sihlfeld,47.37182,8.51364,Private room,70,4,2,2022-06-04,1.20,2,332,2,
607028504137988638,Nice room  in ZH in a very quiet area close to ETH,273328456,Grazyna,Kreis 11,Affoltern,47.40809,8.52573,Private room,61,1,4,2022-06-19,2.07,2,140,4,
607943478838147035,Rare triplex central - alps and lake view,4255729,Maria Clara,Kreis 6,Unterstrass,47.38441,8.54412,Entire home/apt,360,5,0,,,1,22,0,
607996501116383707,Gemütliche Wohnung mit kostenlosen Parkplatz,368690113,Jasmin,Kreis 11,Affoltern,47.413979,8.520715,Entire home/apt,55,3,7,2022-06-04,4.12,1,67,7,
609115979043696873,Cozy & sunny room in central Zurich apartment,149261897,Murielle,Kreis 4,Hard,47.38358,8.50991,Private room,70,3,3,2022-06-21,2.31,1,2,3,
609187746656396937,Spacious & Chic Apartment By The Opera In Seefeld,1348435,Rafa,Kreis 8,Mühlebach,47.3624,8.55063,Entire home/apt,146,4,1,2022-04-29,0.53,7,311,1,
609436088663387678,Lovely 1 BR Apt in Quiet and Green Neighborhood,216554360,Abir,Kreis 12,Schwamendingen-Mitte,47.40423,8.55737,Entire home/apt,85,14,1,2022-06-07,1,1,144,1,
610476869049419611,"NEW: Renovated Downtown 2-BR Apt ""Emerald""",15038541,Cher.,Kreis 3,Sihlfeld,47.37291,8.5204,Entire home/apt,187,1,15,2022-06-20,10.98,7,34,15,
611362528720663631,Lovely two bedroom apartment next to the forest,467512,Daniel,Kreis 7,Witikon,47.36025,8.58016,Entire home/apt,150,14,0,,,1,47,0,
611493467746031797,In the heart of Zurich!,34251012,Mark,Kreis 4,Langstrasse,47.373943,8.531517,Entire home/apt,130,14,0,,,1,287,0,
611985594265099039,Sonniges Studio über Zürich mit schöner Aussicht,22513551,Luca,Kreis 3,Friesenberg,47.35821,8.49735,Entire home/apt,99,6,0,,,8,327,0,
612001841916872417,New City view studio,22513551,Luca,Kreis 3,Friesenberg,47.35812,8.4981,Entire home/apt,99,6,1,2022-05-14,0.71,8,244,1,
612112032734891772,vintage private room - shared kitchen with balcony,11995228,Bartek,Kreis 9,Altstetten,47.38631,8.48864,Private room,85,5,2,2022-06-14,2,1,210,2,
612242658839153724,Spacious Garden Apartment quite but in midst of the city / APT7,1229459,Novac,Kreis 8,Weinegg,47.3598,8.55956,Entire home/apt,173,2,1,2022-06-06,1,12,316,1,
612687301161800174,A room in a Royal Palace,398694621,Tatiana And Luisa,Kreis 3,Sihlfeld,47.37127,8.51123,Private room,51,1,0,,,2,239,0,
612730238094427451,Exclusive Penthouse in Zurich with stunning view,3529263,Jens,Kreis 6,Unterstrass,47.389378,8.537687,Entire home/apt,286,2,2,2022-05-05,1.09,1,36,2,
612810100807159979,Attic room in a quiet top location in Zurich,89063652,Ernst,Kreis 7,Hirslanden,47.363106,8.560724,Private room,73,2,11,2022-06-17,7.17,1,65,11,
613037843439752687,Cozy & bright apartment in the heart of Zurich,227434797,Thomas,Kreis 3,Alt-Wiedikon,47.3698,8.51877,Entire home/apt,350,2,3,2022-06-12,3,1,17,3,
613549413843099864,Summer in the heart of zurich (bed in shared flat),79032394,Kira,Kreis 5,Escher Wyss,47.39133,8.52221,Private room,55,10,0,,,1,62,0,
613557962134314623,Room #35 - small hotel room (4.5m2) w/ shared bath,322266523,Krone,Kreis 1,Rathaus,47.37473,8.54408,Private room,70,3,1,2022-05-31,1,9,22,1,
613668847696932948,Zimmer in Haus im Grünen am Stadtrand von Zürich,161314619,Raffaela,Kreis 2,Leimbach,47.32408,8.51485,Private room,103,1,11,2022-06-18,6.73,3,27,11,
613749069221024837,"Schönes, grosses Zimmer in zentaler Altbauwohnung",456170777,Jennifer,Kreis 5,Gewerbeschule,47.381756,8.529105,Private room,80,1,2,2022-06-05,2,1,191,2,
614184104934824500,Lovely Bijou Apartment Central Zurich,400394761,Sebastien,Kreis 4,Langstrasse,47.37639,8.52839,Entire home/apt,160,20,0,,,1,260,0,
614423294031377028,Einzelzimmer in Zürich Wollishofen,456165526,Linda,Kreis 2,Wollishofen,47.33647,8.5312,Private room,47,1,7,2022-06-17,5.38,1,69,7,
614450607100152065,Quiet family apartment w roof terracce Downtown,456334517,Esther,Kreis 3,Alt-Wiedikon,47.36383,8.51735,Entire home/apt,350,7,0,,,1,110,0,
615217512539959902,"Apart°. central, aconchegante e familiar em Zürich",114951301,Diddlina,Kreis 12,Schwamendingen-Mitte,47.408421,8.581791,Private room,56,2,9,2022-06-19,6.75,2,163,9,
615565409638249549,1.5 Zimmer in top moderner 4.5 Zimmer Wohnung,13117878,Victoria,Kreis 8,Seefeld,47.35367,8.5582,Private room,99,2,0,,,1,5,0,
615741691369767640,Outdoorexperience! Rooftoptent on the top of a car,17580079,Joshua,Kreis 7,Fluntern,47.37598,8.55717,Entire home/apt,35,1,5,2022-06-10,4.41,1,323,5,
615898686039147265,"Charming, quiet, sunny, great located Appartment",28979276,Laura,Kreis 6,Unterstrass,47.387489,8.535782,Entire home/apt,111,20,1,2022-05-10,0.65,1,275,1,
616336390630144569,Centrally located bookish 2-bedroom flat,31603500,Alexander,Kreis 7,Hottingen,47.367218,8.5523,Entire home/apt,230,6,0,,,1,42,0,
616448261960083566,Modern hotel room incl. breakfast and dinner,182132458,Kurt,Kreis 9,Altstetten,47.3844,8.49327,Private room,234,3,0,,,4,363,0,
616466135775693668,3-Bett-Zimmer im Design Hotel,182132458,Kurt,Kreis 9,Altstetten,47.38279,8.49199,Private room,244,3,1,2022-06-01,1,4,354,1,
617856619607244314,Apartamento moderno con gran terraza privada,29803961,Paula,Kreis 3,Sihlfeld,47.37472,8.51508,Entire home/apt,194,1,5,2022-06-06,4.55,1,264,5,
617877133324898745,City Apartment Close to Zurich Train Station,457076218,Teresa,Kreis 5,Gewerbeschule,47.38262,8.53343,Entire home/apt,85,2,4,2022-06-05,2.93,1,13,4,
618509742183998119,Charmante Wohnung mit Blick auf den Zürichsee 3,32747232,One World Home GmbH,Kreis 2,Wollishofen,47.341545,8.536673,Entire home/apt,273,3,1,2022-06-18,1,2,6,1,
618564642514696654,Charming hotel in the old city center.2 guests,432964712,Raisa,Kreis 1,Rathaus,47.37305,8.54434,Private room,200,2,1,2022-06-13,1,3,167,1,
618570689981922020,Charming hotel in the old city center.1 guest,432964712,Raisa,Kreis 1,Rathaus,47.37182,8.54262,Private room,200,2,6,2022-06-24,3.67,3,173,6,
618694037971840343,Zürich : Charmant Studio idéalement situé.,3487034,Vincent,Kreis 3,Alt-Wiedikon,47.36869,8.51884,Entire home/apt,83,2,1,2022-05-29,1,1,8,1,
618729530639045758,Günstige und gemütliche Unterkunft inmitten Zürich,78921191,Bruno,Kreis 2,Enge,47.35563,8.53279,Entire home/apt,66,1,5,2022-06-05,4.17,1,7,5,
619135956414135773,Grosses Privatzimmer mit Küche und Bad,161314619,Raffaela,Kreis 2,Leimbach,47.324192,8.514867,Private room,143,1,0,,,3,31,0,
619310119998399709,Apartamento moderno e confortável em Zurique,90419458,Patricia,Kreis 9,Altstetten,47.39524,8.4879,Entire home/apt,210,3,0,,,1,57,0,
620009155757784346,Cozy Zurich Home with outdoor garden BBQ,21430889,Alex,Kreis 6,Unterstrass,47.39889,8.53934,Entire home/apt,420,3,1,2022-06-19,1,1,50,1,
620193476199009277,Nice room - Zürich Central / Airport /Highway,303096692,Jiayun,Kreis 12,Schwamendingen-Mitte,47.405247,8.565007,Private room,89,1,1,2022-05-20,0.83,4,11,1,
620209665633078120,Schönes Zimmer im Grünen mit Küche und Bad,161314619,Raffaela,Kreis 2,Leimbach,47.32348,8.51384,Private room,113,1,13,2022-06-17,9.51,3,63,13,
620722496083040123,Charming small room in center. 1 person,432964712,Raisa,Kreis 1,Rathaus,47.37316,8.54264,Private room,200,1,6,2022-06-10,4.19,3,165,6,
620855721492618230,Cozy Apart - Zurich Central /ETH /Airport /Opfikon,303096692,Jiayun,Kreis 12,Schwamendingen-Mitte,47.40645,8.56599,Entire home/apt,198,6,1,2022-06-12,1,4,66,1,
620873547352875401,Big Room in Zurich Central /Airport/Opfikon /ETH,303096692,Jiayun,Kreis 12,Schwamendingen-Mitte,47.40615,8.56588,Private room,139,1,0,,,4,38,0,
621537847962225046,studio in the old town from zurich,441014800,Antonio,Kreis 1,Rathaus,47.37249,8.5457,Entire home/apt,129,1,12,2022-06-15,9.47,2,76,12,
623482713187455825,1-Room Studio in the center of nightlife Zürich,283590580,Louis,Kreis 4,Langstrasse,47.37856,8.52628,Entire home/apt,77,7,1,2022-06-05,1,1,47,1,
623689536400609618,Brand new & quiet apartment with fast city access,198265997,Mia,Kreis 11,Oerlikon,47.41322,8.54556,Entire home/apt,169,1,0,,,9,359,0,
623931155831135256,Private room in shared apartment in Zurich,266288229,Sabrina,Kreis 3,Alt-Wiedikon,47.36643,8.51848,Private room,63,2,3,2022-06-07,2.31,1,30,3,
624403682874016415,Schöne Attikawohnung (temporär) @ Stauffacher,4237294,Moritz,Kreis 4,Werd,47.37224,8.5276,Entire home/apt,125,140,0,,,1,213,0,
625003817505777725,"Modern Weinegg 2.5 Room w/ Storage, 10 mins to...",434204093,Blueground,Kreis 7,Hottingen,47.3662404,8.557332599999999,Entire home/apt,173,30,0,,,35,329,0,
625004066446888455,"Sunny Weinegg 2.5 Room w/ Storage, 10 mins to...",434204093,Blueground,Kreis 7,Hottingen,47.3661789,8.5572384,Entire home/apt,191,30,0,,,35,333,0,
625308568413006931,"PARKVIEW APARTMENT IN NATURE 10' FROM LAKE, BOTANICAL GARDEN, ART MUSEUM AND CENTER / APT8",1229459,Novac,Kreis 8,Weinegg,47.36107,8.55968,Entire home/apt,218,2,0,,,12,297,0,
625675509638779342,One bedroom in lovely central home,22425093,Anto,Kreis 4,Langstrasse,47.37515,8.523,Private room,100,365,0,,,2,218,0,
625872648790464560,Spacious and bright apartment with large balcony in idyllic landscape,451811418,Lukas,Kreis 11,Affoltern,47.42396,8.49621,Entire home/apt,201,1,0,,,1,152,0,
626435397865560999,New luxury Room with bathroom in central Zürich,459008292,Sally,Kreis 4,Hard,47.37595,8.515777,Private room,119,1,1,2022-06-01,1,1,364,1,
626586046237879924,Cozy apartment/studio with Kitchen,169447117,Moa,Kreis 11,Affoltern,47.41238,8.52723,Entire home/apt,85,1,2,2022-06-14,2,1,194,2,
626715034579847222,Das Stay2Night ist nur 1 km von Zürich HB entfernt,459066147,Amit,Kreis 4,Werd,47.373028,8.526106,Private room,179,1,1,2022-06-19,1,1,272,1,
627138370142628667,Sunny 2-Bedroom Apartment with large outside space,72737490,Liene,Kreis 11,Affoltern,47.40977,8.52311,Entire home/apt,160,5,0,,,1,26,0,
627439802355893050,Loftartige zentrale Stadtwohnung mit tollem Balkon,459211400,Lina-Anna,Kreis 4,Langstrasse,47.37961,8.52607,Entire home/apt,160,1,0,,,1,238,0,
627469043673408668,Cozy room in the heart of Zurich,321447064,Alberto,Kreis 4,Langstrasse,47.37716,8.52954,Private room,95,2,0,,,1,27,0,
627612102497524862,Stylish 1.5 bedroom loft in Zurich,341856991,Raffael Andre,Kreis 8,Mühlebach,47.359161,8.555754,Entire home/apt,155,2,0,,,1,362,0,
627897428289987644,Fantastic 1BR flat in the city center (Marble1),23561865,Tania,Kreis 7,Hirslanden,47.360146,8.566816,Entire home/apt,172,2,1,2022-05-31,1,27,6,1,
628001674065957211,Zurich City - 1 Bedroom close to the center,146339442,Pascal,Kreis 4,Werd,47.37239,8.52733,Private room,95,1,2,2022-06-18,2,1,335,2,
628240494009518206,Stylish Triplex Rooftop Apartment,4819002,Loic,Kreis 3,Alt-Wiedikon,47.364975,8.516416,Entire home/apt,224,2,0,,,1,0,0,
628646324608993286,*COSY APARTMENT IN THE HEART OF ZURICH* / *9 MIN AWAY FORM ZURICH MAIN STATION*,1229459,Novac,Kreis 6,Oberstrass,47.3809,8.54489,Entire home/apt,184,2,7,2022-06-15,6.18,12,59,7,
628680541563642961,"Bright Weinegg 2.5 Room w/ Storage, 10 mins to...",434204093,Blueground,Kreis 7,Hottingen,47.3661789,8.5572384,Entire home/apt,180,30,0,,,35,352,0,
629344918768916138,"Hip Wollishofen 2.5 Room w/ W/D & Storage, near...",434204093,Blueground,Kreis 2,Wollishofen,47.34072339999999,8.5183228,Entire home/apt,202,30,0,,,35,321,0,
629347939659361859,"Sleek Wiedikon 3.5 Room w/ Storage & W/D, 2...",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,266,30,0,,,35,334,0,
629348230450466207,"Bright Wiedikon 3.5 Room w/ Storage & W/D, near...",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,273,30,0,,,35,339,0,
629365486819149603,Attraktive Wohnung für Privat und Business,74086793,Anita,Kreis 12,Hirzenbach,47.401836,8.584952,Entire home/apt,59,4,0,,,1,26,0,
629994282990378423,Wohnung für Stadtliebhaber - Top Preis-Leistung,4512367,Adina,Kreis 7,Hottingen,47.36773,8.55705,Entire home/apt,109,4,3,2022-06-15,3,1,40,3,
630011016553957046,Lovely private Room in shared flat in Zurich,50044387,Seraphine,Kreis 9,Altstetten,47.38044,8.48352,Private room,60,2,1,2022-06-10,1,1,102,1,
630374276838052470,Living room couch -3min walk from Central Station,459913076,Tobias,Kreis 4,Langstrasse,47.38069,8.53311,Shared room,75,1,3,2022-06-15,3,1,0,3,
630736027333023882,*CENTRAL LOCATED & SPACIOUS APARTMENT IN THE HERAT OF ZURICH* Zltweg_1,1229459,Novac,Kreis 7,Hottingen,47.36821,8.55173,Entire home/apt,210,2,2,2022-06-19,2,12,327,2,
630824707442429306,Zimmer über den Dächern der Zürcher Altstadt,52945028,Richard,Kreis 1,Rathaus,47.37425,8.54317,Private room,95,2,7,2022-06-24,7,1,0,7,
